frame,t,activity,outlet,liquid,disturbed,outside_ratio,blobs,contrast,noise_sigma,threshold,flowing,became_flowing,finished
243,8.1,0.2037,0.27083,1,0,0.0514,1.0,11.634,0.613,12.0,0,0,0
244,8.1333,0.0,0.0,0,0,0.05039,0.0,0.0,0.593,12.0,0,0,0
245,8.1667,0.0,0.0,0,0,0.05288,0.0,0.0,0.578,12.0,0,0,0
246,8.2,0.0,0.0,0,0,0.05167,0.0,0.0,0.555,12.0,0,0,0
247,8.2333,0.18056,0.0625,1,0,0.04844,1.0,11.114,0.558,12.0,0,0,0
248,8.2667,0.09259,0.0,1,0,0.0516,1.0,11.292,0.579,12.0,0,0,0
249,8.3,0.0,0.0,0,0,0.05125,0.0,0.0,0.592,12.0,0,0,0
250,8.3333,0.0,0.0,0,0,0.05016,0.0,0.0,0.581,12.0,0,0,0
251,8.3667,0.0,0.0,0,0,0.04848,0.0,0.0,0.581,12.0,0,0,0
252,8.4,0.48148,0.04167,1,0,0.04817,6.0,10.796,0.541,12.0,0,0,0
253,8.4333,0.43056,0.0,1,0,0.04778,3.0,10.739,0.526,12.0,0,0,0
254,8.4667,0.42593,0.0,1,0,0.04856,3.0,10.829,0.524,12.0,0,0,0
255,8.5,0.0,0.0,0,0,0.05012,0.0,0.0,0.541,12.0,0,0,0
256,8.5333,0.0,0.0,0,0,0.05199,0.0,0.0,0.574,12.0,0,0,0
257,8.5667,0.0,0.0,0,0,0.05144,0.0,0.0,0.576,12.0,0,0,0
258,8.6,0.0,0.0,0,0,0.05019,0.0,0.0,0.566,12.0,0,0,0
259,8.6333,0.0,0.0,0,0,0.04759,0.0,0.0,0.564,12.0,0,0,0
260,8.6667,0.0,0.0,0,0,0.04447,0.0,0.0,0.531,12.0,0,0,0
261,8.7,0.0,0.0,0,0,0.04431,0.0,0.0,0.521,12.0,0,0,0
262,8.7333,0.0,0.0,0,0,0.04513,0.0,0.0,0.509,12.0,0,0,0
263,8.7667,0.0,0.0,0,0,0.04611,0.0,0.0,0.509,12.0,0,0,0
264,8.8,0.0,0.0,0,0,0.04525,0.0,0.0,0.579,12.0,0,0,0
265,8.8333,0.0,0.0,0,0,0.0479,0.0,0.0,0.569,12.0,0,0,0
266,8.8667,0.0,0.0,0,0,0.04572,0.0,0.0,0.56,12.0,0,0,0
267,8.9,0.0,0.0,0,0,0.04509,0.0,0.0,0.557,12.0,0,0,0
268,8.9333,0.0,0.0,0,0,0.04019,0.0,0.0,0.552,12.0,0,0,0
269,8.9667,0.0,0.0,0,0,0.04019,0.0,0.0,0.516,12.0,0,0,0
270,9.0,0.01389,0.0625,1,0,0.03875,1.0,10.222,0.503,12.0,0,0,0
271,9.0333,0.0,0.0,0,0,0.03746,0.0,0.0,0.506,12.0,0,0,0
272,9.0667,0.0,0.0,0,0,0.03964,0.0,0.0,0.51,12.0,0,0,0
273,9.1,0.0,0.0,0,0,0.0447,0.0,0.0,0.523,12.0,0,0,0
274,9.1333,0.0,0.0,0,0,0.04412,0.0,0.0,0.53,12.0,0,0,0
275,9.1667,0.0,0.0,0,0,0.04221,0.0,0.0,0.538,12.0,0,0,0
276,9.2,0.0,0.0,0,0,0.03847,0.0,0.0,0.529,12.0,0,0,0
277,9.2333,0.0,0.0,0,0,0.03797,0.0,0.0,0.508,12.0,0,0,0
278,9.2667,0.0,0.0,0,0,0.0368,0.0,0.0,0.513,12.0,0,0,0
279,9.3,0.0,0.0,0,0,0.04622,0.0,0.0,0.506,12.0,0,0,0
280,9.3333,0.0,0.0,0,0,0.04957,0.0,0.0,0.511,12.0,0,0,0
281,9.3667,0.0,0.0,0,0,0.05257,0.0,0.0,0.513,12.0,0,0,0
