frame,t,activity,outlet,liquid,disturbed,outside_ratio,blobs,contrast,noise_sigma,threshold,flowing,became_flowing,finished
228,7.6,0.90278,0.5625,1,0,0.0037,1.0,15.415,0.303,12.0,1,0,0
229,7.6333,0.90278,0.5625,1,0,0.0037,1.0,15.452,0.284,12.0,1,0,0
230,7.6667,0.90278,0.5625,1,0,0.0037,1.0,15.507,0.275,12.0,1,0,0
231,7.7,0.90278,0.5625,1,0,0.0037,1.0,15.532,0.278,12.0,1,0,0
232,7.7333,0.90278,0.5625,1,0,0.0037,1.0,15.553,0.273,12.0,1,0,0
233,7.7667,0.90278,0.5625,1,0,0.0037,1.0,15.584,0.274,12.0,1,0,0
234,7.8,0.90278,0.5625,1,0,0.0035,1.0,15.526,0.267,12.0,1,0,0
235,7.8333,0.90278,0.5625,1,0,0.00354,1.0,15.531,0.267,12.0,1,0,0
236,7.8667,0.90278,0.5625,1,0,0.00354,1.0,15.469,0.269,12.0,1,0,0
237,7.9,0.90278,0.5625,1,0,0.00354,1.0,15.579,0.269,12.0,1,0,0
238,7.9333,0.90278,0.5625,1,0,0.00366,1.0,15.542,0.261,12.0,1,0,0
239,7.9667,0.90278,0.5625,1,0,0.00382,1.0,15.562,0.263,12.0,1,0,0
240,8.0,0.90278,0.5625,1,0,0.0037,1.0,15.534,0.309,12.0,1,0,0
241,8.0333,0.90278,0.5625,1,0,0.00347,1.0,15.624,0.277,12.0,1,0,0
242,8.0667,0.90278,0.5625,1,0,0.00366,1.0,15.661,0.272,12.0,1,0,0
243,8.1,0.90278,0.5625,1,0,0.00343,1.0,15.603,0.269,12.0,1,0,0
244,8.1333,0.90278,0.5625,1,0,0.00343,1.0,15.581,0.267,12.0,1,0,0
245,8.1667,0.90278,0.5625,1,0,0.00347,1.0,15.562,0.266,12.0,1,0,0
246,8.2,0.90278,0.5625,1,0,0.00343,1.0,15.471,0.272,12.0,1,0,0
247,8.2333,0.90278,0.5625,1,0,0.00354,1.0,15.59,0.271,12.0,1,0,0
248,8.2667,0.90278,0.5625,1,0,0.0035,1.0,15.56,0.27,12.0,1,0,0
249,8.3,0.90278,0.5625,1,0,0.00354,1.0,15.578,0.267,12.0,1,0,0
250,8.3333,0.90278,0.5625,1,0,0.0035,1.0,15.537,0.266,12.0,1,0,0
251,8.3667,0.90278,0.5625,1,0,0.0035,1.0,15.616,0.266,12.0,1,0,0
252,8.4,0.90278,0.5625,1,0,0.0037,1.0,15.432,0.307,12.0,1,0,0
253,8.4333,0.90278,0.5625,1,0,0.0037,1.0,15.545,0.29,12.0,1,0,0
254,8.4667,0.90278,0.5625,1,0,0.00374,1.0,15.557,0.27,12.0,1,0,0
255,8.5,0.90278,0.5625,1,0,0.00382,1.0,15.567,0.27,12.0,1,0,0
256,8.5333,0.90278,0.5625,1,0,0.00389,1.0,15.486,0.272,12.0,1,0,0
257,8.5667,0.90278,0.5625,1,0,0.00389,1.0,15.522,0.265,12.0,1,0,0
258,8.6,0.90278,0.5625,1,0,0.00389,1.0,15.532,0.268,12.0,1,0,0
259,8.6333,0.90278,0.5625,1,0,0.00389,1.0,15.529,0.271,12.0,1,0,0
260,8.6667,0.90278,0.5625,1,0,0.00389,1.0,15.466,0.268,12.0,1,0,0
261,8.7,0.90278,0.5625,1,0,0.00389,1.0,15.527,0.267,12.0,1,0,0
262,8.7333,0.90278,0.5625,1,0,0.00389,1.0,15.585,0.269,12.0,1,0,0
263,8.7667,0.90278,0.5625,1,0,0.00389,1.0,15.56,0.274,12.0,1,0,0
264,8.8,0.90278,0.5625,1,0,0.0037,1.0,15.418,0.306,12.0,1,0,0
265,8.8333,0.90278,0.5625,1,0,0.0037,1.0,15.461,0.285,12.0,1,0,0
266,8.8667,0.90278,0.5625,1,0,0.00358,1.0,15.494,0.279,12.0,1,0,0
267,8.9,0.90278,0.5625,1,0,0.00358,1.0,15.56,0.271,12.0,1,0,0
268,8.9333,0.90278,0.5625,1,0,0.00358,1.0,15.53,0.266,12.0,1,0,0
269,8.9667,0.90278,0.5625,1,0,0.00354,1.0,15.542,0.269,12.0,1,0,0
270,9.0,0.90278,0.5625,1,0,0.00354,1.0,15.531,0.271,12.0,1,0,0
271,9.0333,0.90278,0.5625,1,0,0.00354,1.0,15.531,0.273,12.0,1,0,0
272,9.0667,0.90278,0.5625,1,0,0.00362,1.0,15.562,0.277,12.0,1,0,0
273,9.1,0.90278,0.5625,1,0,0.00362,1.0,15.61,0.279,12.0,1,0,0
274,9.1333,0.90278,0.5625,1,0,0.00366,1.0,15.554,0.275,12.0,1,0,0
275,9.1667,0.90278,0.5625,1,0,0.0037,1.0,15.571,0.275,12.0,1,0,0
276,9.2,0.90278,0.5625,1,0,0.0037,1.0,15.324,0.289,12.0,1,0,0
277,9.2333,0.90741,0.58333,1,0,0.0037,1.0,15.416,0.266,12.0,1,0,0
278,9.2667,0.90278,0.5625,1,0,0.00374,1.0,15.4,0.265,12.0,1,0,0
279,9.3,0.90278,0.5625,1,0,0.00374,1.0,15.494,0.268,12.0,1,0,0
280,9.3333,0.90278,0.5625,1,0,0.00374,1.0,15.466,0.265,12.0,1,0,0
281,9.3667,0.90278,0.5625,1,0,0.0037,1.0,15.516,0.267,12.0,1,0,0
282,9.4,0.90278,0.5625,1,0,0.00389,1.0,15.473,0.268,12.0,1,0,0
283,9.4333,0.90278,0.5625,1,0,0.00389,1.0,15.473,0.269,12.0,1,0,0
284,9.4667,0.90278,0.5625,1,0,0.00389,1.0,15.491,0.266,12.0,1,0,0
285,9.5,0.90278,0.5625,1,0,0.00378,1.0,15.582,0.268,12.0,1,0,0
286,9.5333,0.90278,0.5625,1,0,0.00358,1.0,15.558,0.264,12.0,1,0,0
287,9.5667,0.90278,0.5625,1,0,0.00358,1.0,15.61,0.265,12.0,1,0,0
288,9.6,0.90278,0.5625,1,0,0.0037,1.0,15.331,0.3,12.0,1,0,0
289,9.6333,0.90278,0.5625,1,0,0.0037,1.0,15.432,0.281,12.0,1,0,0
290,9.6667,0.90278,0.5625,1,0,0.0037,1.0,15.452,0.268,12.0,1,0,0
291,9.7,0.90278,0.5625,1,0,0.0037,1.0,15.446,0.273,12.0,1,0,0
292,9.7333,0.90278,0.5625,1,0,0.0037,1.0,15.436,0.268,12.0,1,0,0
